Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
14041;259;Alexandros Palioudakis;https://dblp.uni-trier.de/pid/117/1658.html;State Complexity and Limited Nondeterminism.;Alexandros Palioudakis, Kai Salomaa, Selim G. Akl;['https://dblp.uni-trier.de/pid/02/6009.html', 'https://dblp.uni-trier.de/pid/a/SGAkl.html'];252-265;2012;DCFS
14064;170;Jirí Wiedermann;https://dblp.uni-trier.de/pid/w/JiriWiedermann.html;Complexity of Nondeterministic Multitape Computations Based on Crossing Sequences.;Jirí Wiedermann;[];314-327;2011;DCFS
14074;170;Jirí Wiedermann;https://dblp.uni-trier.de/pid/w/JiriWiedermann.html;Wireless Parallel Computing and its Links to Descriptive Complexity.;Jirí Wiedermann, Dana Pardubská;['https://dblp.uni-trier.de/pid/21/4074.html'];41-56;2007;DCFS
14137;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Nondeterministic Tree Width of Regular Languages.;Cezar Câmpeanu, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];46-57;2015;DCFS
14143;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Blum Static Complexity and Encoding Spaces.;Cezar Câmpeanu;[];1-13;2013;DCFS
14147;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Randomness Behaviour in Blum Universal Static Complexity Spaces.;Cezar Câmpeanu;[];130-140;2012;DCFS
14156;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Tight Bounds for the State Complexity of Deterministic Cover Automata.;Cezar Câmpeanu, Andrei Paun, Jason R. Smith;['https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/59/3307.html'];223-231;2006;DCFS
14159;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Large NFA Without Mergeable States.;Cezar Câmpeanu, Nicolae Santean, Sheng Yu;['https://dblp.uni-trier.de/pid/s/NicolaeSantean.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];75-84;2005;DCFS
14163;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Lower bounds for NFA to DCFA Transformations.;Cezar Câmpeanu, Andrei Paun;['https://dblp.uni-trier.de/pid/93/263.html'];121-130;2004;DCFS
14171;28;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;How Many States Can Have a Minimal DFA that Accepts Words of Length Less Than or Equal to l?;Cezar Câmpeanu;[];70-80;2002;DCFS
14185;127;Elizaveta Sazhneva;https://dblp.uni-trier.de/pid/217/0450.html;State Complexity of GF(2)-inverse and GF(2)-star on Binary Languages.;Alexander Okhotin, Elizaveta Sazhneva;['https://dblp.uni-trier.de/pid/o/AOkhotin.html'];142-154;2020;DCFS
14186;127;Elizaveta Sazhneva;https://dblp.uni-trier.de/pid/217/0450.html;State Complexity of GF(2)-Concatenation and GF(2)-Inverse on Unary Languages.;Alexander Okhotin, Elizaveta Sazhneva;['https://dblp.uni-trier.de/pid/o/AOkhotin.html'];248-259;2019;DCFS
14191;432;Sungmin Kim;https://dblp.uni-trier.de/pid/49/4600.html;On Simon's Congruence Closure of a String.;Sungmin Kim, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/71/9491.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];127-141;2022;DCFS
14235;90;Jakub Neumann;https://dblp.uni-trier.de/pid/53/1373.html;The Emptiness Problem for Weak Rabin Tree Automata.;Jakub Neumann, Andrzej Szepietowski;['https://dblp.uni-trier.de/pid/96/2354.html'];149-158;2001;DCFS
14295;299;Artur Jez;https://dblp.uni-trier.de/pid/74/6087.html;On the Number of Nonterminal Symbols in Unambiguous Conjunctive Grammars.;Artur Jez, Alexander Okhotin;['https://dblp.uni-trier.de/pid/o/AOkhotin.html'];183-195;2012;DCFS
14352;333;Masami Ito;https://dblp.uni-trier.de/pid/i/MasamiIto.html;Some Remarks on Primitive Words and Palindromes.;Pál Dömösi, Sándor Horváth, Masami Ito, Masashi Katsura;['https://dblp.uni-trier.de/pid/84/253.html', 'https://dblp.uni-trier.de/pid/54/6748.html', 'https://dblp.uni-trier.de/pid/44/4586.html'];245-254;2003;DCFS
14440;276;Mutlu Beyazit;https://dblp.uni-trier.de/pid/38/7215.html;Mutation of Directed Graphs -- Corresponding Regular Expressions and Complexity of Their Generation.;Fevzi Belli, Mutlu Beyazit;['https://dblp.uni-trier.de/pid/74/4321.html'];69-77;2009;DCFS
14446;364;Marat Ablayev;https://dblp.uni-trier.de/pid/144/7475.html;Quantum Hashing via ε-Universal Hashing Constructions and Freivalds' Fingerprinting Schemas.;Farid M. Ablayev, Marat Ablayev;['https://dblp.uni-trier.de/pid/78/6502.html'];42-52;2014;DCFS
14521;221;Michel Rigo;https://dblp.uni-trier.de/pid/30/1875.html;State Complexity of Testing Divisibility.;Emilie Charlier, Narad Rampersad, Michel Rigo, Laurent Waxweiler;['https://dblp.uni-trier.de/pid/77/94.html', 'https://dblp.uni-trier.de/pid/00/341.html', 'https://dblp.uni-trier.de/pid/39/7214.html'];48-57;2010;DCFS
14577;50;Hwee Kim;https://dblp.uni-trier.de/pid/139/8245.html;Self-attraction Removal from Oritatami Systems.;Yo-Sub Han, Hwee Kim, Trent A. Rogers, Shinnosuke Seki;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/131/6588.html', 'https://dblp.uni-trier.de/pid/70/1118.html'];164-176;2017;DCFS
14594;108;Rani Siromoney;https://dblp.uni-trier.de/pid/63/2789.html;Contextual Array Grammars with Matrix and Regular Control.;Henning Fernau, Rudolf Freund, Rani Siromoney, K. G. Subramanian;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/37/7013.html'];98-110;2016;DCFS
14653;372;Gareth Davies;https://dblp.uni-trier.de/pid/34/8435-1.html;Most Complex Regular Right-Ideal Languages.;Janusz A. Brzozowski, Gareth Davies;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];90-101;2014;DCFS
14684;237;Georg Schnitger;https://dblp.uni-trier.de/pid/03/3584.html;Communication Complexity Method for Proving Lower Bounds on Descriptional Complexity in Automata and Formal Language Theory.;Juraj Hromkovic, Georg Schnitger;['https://dblp.uni-trier.de/pid/h/JurajHromkovic.html'];38-38;2005;DCFS
14746;46;Vladimir Rogojin;https://dblp.uni-trier.de/pid/78/1278.html;Computational Completeness of Networks of Evolutionary Processors with Elementary Polarizations and a Small Number of Processors.;Rudolf Freund, Vladimir Rogojin, Sergey Verlan;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];140-151;2017;DCFS
14799;325;Tomoyuki Yamakami;https://dblp.uni-trier.de/pid/13/3203.html;How Does Adiabatic Quantum Computation Fit into Quantum Automata Theory?;Tomoyuki Yamakami;[];285-297;2019;DCFS
14807;325;Tomoyuki Yamakami;https://dblp.uni-trier.de/pid/13/3203.html;State Complexity Characterizations of Parameterized Degree-Bounded Graph Connectivity, Sub-Linear Space Computation, and the Linear Space Hypothesis.;Tomoyuki Yamakami;[];237-249;2018;DCFS
14823;325;Tomoyuki Yamakami;https://dblp.uni-trier.de/pid/13/3203.html;Quantum State Complexity of Formal Languages.;Marcos Villagra, Tomoyuki Yamakami;['https://dblp.uni-trier.de/pid/28/5831.html'];280-291;2015;DCFS
14931;260;Francisco Mota;https://dblp.uni-trier.de/pid/131/2328.html;Sophistication as Randomness Deficiency.;Francisco Mota, Scott Aaronson, Luis Filipe Coelho Antunes, Andre Souto;['https://dblp.uni-trier.de/pid/56/1358.html', 'https://dblp.uni-trier.de/pid/a/LuisAntunes2.html', 'https://dblp.uni-trier.de/pid/98/2804.html'];172-181;2013;DCFS
14935;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;On the Descriptional Complexity of the Direct Product of Finite Automata.;Markus Holzer, Christian Rauch;['https://dblp.uni-trier.de/pid/51/7703.html'];100-111;2022;DCFS
14943;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;More on the Descriptional Complexity of Products of Finite Automata.;Markus Holzer, Christian Rauch;['https://dblp.uni-trier.de/pid/51/7703.html'];76-87;2021;DCFS
14960;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Nondeterministic Right One-Way Jumping Finite Automata (Extended Abstract).;Simon Beier, Markus Holzer;['https://dblp.uni-trier.de/pid/185/0479.html'];74-85;2019;DCFS
14969;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Properties of Right One-Way Jumping Finite Automata.;Simon Beier, Markus Holzer;['https://dblp.uni-trier.de/pid/185/0479.html'];11-23;2018;DCFS
14970;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;On the Grammatical Complexity of Finite Languages.;Markus Holzer, Simon Wolfsteiner;['https://dblp.uni-trier.de/pid/181/3362.html'];151-162;2018;DCFS
14983;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;One-Time Nondeterministic Computations.;Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];177-188;2017;DCFS
15004;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;On the Computational Complexity of Problems Related to Distinguishability Sets.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/65/8396.html'];117-128;2015;DCFS
15013;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Boundary Sets of Regular and Context-Free Languages.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/65/8396.html'];162-173;2014;DCFS
15023;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Nondeterministic Biautomata and Their Descriptional Complexity.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/65/8396.html'];112-123;2013;DCFS
15033;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;On Inverse Operations and Their Descriptional Complexity.;Maria Paola Bianchi, Markus Holzer, Sebastian Jakobi, Giovanni Pighizzini;['https://dblp.uni-trier.de/pid/70/8932.html', 'https://dblp.uni-trier.de/pid/65/8396.html', 'https://dblp.uni-trier.de/pid/87/6893.html'];89-102;2012;DCFS
15034;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;State Complexity of Chop Operations on Unary and Finite Languages.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/65/8396.html'];169-182;2012;DCFS
15068;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;The Magic Number Problem for Subregular Language Families.;Markus Holzer, Sebastian Jakobi, Martin Kutrib;['https://dblp.uni-trier.de/pid/65/8396.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];110-119;2010;DCFS
15084;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;On Measuring Non-Recursive Trade-Offs.;Hermann Gruber, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/86/1702.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];141-150;2009;DCFS
15087;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;State Complexity of NFA to DFA Conversion of Subregular Language Families.;Henning Bordihn, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/49/1455.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];85-96;2008;DCFS
15088;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Language Operations with Regular Expressions of Polynomial Size.;Hermann Gruber, Markus Holzer;['https://dblp.uni-trier.de/pid/86/1702.html'];182-193;2008;DCFS
15117;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;The Size of Higman-Haines Sets.;Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];177-187;2006;DCFS
15118;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Results on the Average State and Transition Complexity of Finite Automata Accepting Finite Languages (Extended Abstract).;Hermann Gruber, Markus Holzer;['https://dblp.uni-trier.de/pid/86/1702.html'];267-275;2006;DCFS
15128;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Descriptional Complexity of Deterministic Restarting Automata.;Markus Holzer, Martin Kutrib, Jens Reimann;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/49/3748.html'];158-169;2005;DCFS
15148;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;On the Descriptional Complexity of Finite Automata With Modified Acceptance Conditions.;Markus Holzer;[];26-41;2003;DCFS
15156;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Economy of Descriptions for Basic Constructions on Rational Transductions.;Henning Bordihn, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/49/1455.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];55-69;2002;DCFS
15163;11;Markus Holzer;https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html;Graph-Controlled Cooperating Distributed Grammar Systems with Singleton Components.;Henning Fernau, Markus Holzer;['https://dblp.uni-trier.de/pid/f/HenningFernau.html'];79-90;2001;DCFS
15247;149;György Vaszil;https://dblp.uni-trier.de/pid/85/2384.html;On the Number of Components and Clusters of Non-returning Parallel Communicating Grammar Systems.;Erzsébet Csuhaj-Varjú, György Vaszil;['https://dblp.uni-trier.de/pid/54/5347.html'];121-134;2011;DCFS
15259;149;György Vaszil;https://dblp.uni-trier.de/pid/85/2384.html;On the Size Complexity of Non-Returning Context-Free PC Grammar Systems.;Erzsébet Csuhaj-Varjú, György Vaszil;['https://dblp.uni-trier.de/pid/54/5347.html'];91-100;2009;DCFS
15264;149;György Vaszil;https://dblp.uni-trier.de/pid/85/2384.html;Automata-like Membrane Systems - A Natural Way to Describe Complex Phenomena.;György Vaszil;[];26-37;2008;DCFS
15276;149;György Vaszil;https://dblp.uni-trier.de/pid/85/2384.html;On the Number of Active Symbols in Lindenmayer Systems.;Jürgen Dassow, György Vaszil;['https://dblp.uni-trier.de/pid/d/JDassow.html'];130-140;2006;DCFS
15281;149;György Vaszil;https://dblp.uni-trier.de/pid/85/2384.html;Non-returning PC Grammar Systems Generate Any Recursively Enumerable Language with Eight Context-free Components.;György Vaszil;[];227-235;2005;DCFS
15288;149;György Vaszil;https://dblp.uni-trier.de/pid/85/2384.html;On the Number of Conditional Productions in Simple Semi-conditional Grammars.;György Vaszil;[];210-220;2003;DCFS
15308;427;Annika Huch;https://dblp.uni-trier.de/pid/314/5417.html;Nearly k-Universal Words - Investigating a Part of Simon's Congruence.;Pamela Fleischmann, Lukas Haschke, Annika Huch, Annika Mayrock, Dirk Nowotka;['https://dblp.uni-trier.de/pid/204/7523.html', 'https://dblp.uni-trier.de/pid/272/4333.html', 'https://dblp.uni-trier.de/pid/314/5915.html', 'https://dblp.uni-trier.de/pid/91/2495.html'];57-71;2022;DCFS
15315;1;Sang-Ki Ko;https://dblp.uni-trier.de/pid/71/9491.html;On Simon's Congruence Closure of a String.;Sungmin Kim, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/49/4600.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];127-141;2022;DCFS
15334;1;Sang-Ki Ko;https://dblp.uni-trier.de/pid/71/9491.html;Limited Nondeterminism of Input-Driven Pushdown Automata: Decidability and Complexity.;Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];158-170;2019;DCFS
15362;1;Sang-Ki Ko;https://dblp.uni-trier.de/pid/71/9491.html;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Da-Jung Cho, Daniel Goc, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/117/1658.html', 'https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/179/4995.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];220-230;2015;DCFS
15365;1;Sang-Ki Ko;https://dblp.uni-trier.de/pid/71/9491.html;State Complexity of Inversion Operations.;Da-Jung Cho, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];102-113;2014;DCFS
15366;1;Sang-Ki Ko;https://dblp.uni-trier.de/pid/71/9491.html;State Complexity of Regular Tree Languages for Tree Pattern Matching.;Sang-Ki Ko, Ha-Rim Lee, Yo-Sub Han;['https://dblp.uni-trier.de/pid/148/1706.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html'];246-257;2014;DCFS
15372;1;Sang-Ki Ko;https://dblp.uni-trier.de/pid/71/9491.html;State Complexity of Subtree-Free Regular Tree Languages.;Hae-Sung Eom, Yo-Sub Han, Sang-Ki Ko;['https://dblp.uni-trier.de/pid/75/9494.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html'];66-77;2013;DCFS
15404;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Iterated Uniform Finite-State Transducers: Descriptional Complexity of Nondeterminism and Two-Way Motion.;Martin Kutrib, Andreas Malcher, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];117-129;2020;DCFS
15408;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Descriptional Complexity of Iterated Uniform Finite-State Transducers.;Martin Kutrib, Andreas Malcher, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];223-234;2019;DCFS
15415;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Finite Automata with Undirected State Graphs.;Martin Kutrib, Andreas Malcher, Christian Schneider;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/21/3882.html'];212-223;2018;DCFS
15432;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Descriptional Complexity of Bounded Regular Languages.;Andrea Herrmann, Martin Kutrib, Andreas Malcher, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/24/3228-2.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/55/10307.html'];138-152;2016;DCFS
15450;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Regularity and Size of Set Automata.;Martin Kutrib, Andreas Malcher, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/55/10307.html'];282-293;2014;DCFS
15457;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;A Direct Construction of Finite State Automata for Pushdown Store Languages.;Viliam Geffert, Andreas Malcher, Katja Meckel, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/54/3483.html', 'https://dblp.uni-trier.de/pid/70/9958.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];90-101;2013;DCFS
15458;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Size of Unary One-Way Multi-head Finite Automata.;Martin Kutrib, Andreas Malcher, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/55/10307.html'];148-159;2013;DCFS
15471;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Descriptional Complexity of Pushdown Store Languages.;Andreas Malcher, Katja Meckel, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/70/9958.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];209-221;2012;DCFS
15480;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Descriptional Complexity of Two-Way Pushdown Automata with Restricted Head Reversals.;Andreas Malcher, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];248-260;2011;DCFS
15492;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Remembering Chandra Kintala.;Martin Kappes, Andreas Malcher, Detlef Wotschke;['https://dblp.uni-trier.de/pid/10/4683.html', 'https://dblp.uni-trier.de/pid/35/5696.html'];15-26;2010;DCFS
15498;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Bounded Languages Meet Cellular Automata with Sparse Communication.;Martin Kutrib, Andreas Malcher;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];163-172;2009;DCFS
15514;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Descriptional Complexity of Splicing Systems.;Remco Loos, Andreas Malcher, Detlef Wotschke;['https://dblp.uni-trier.de/pid/08/3689.html', 'https://dblp.uni-trier.de/pid/35/5696.html'];93-104;2007;DCFS
15519;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Cellular Automata and Descriptional Complexity.;Andreas Malcher;[];26-40;2006;DCFS
15524;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;On Recursive and Non-Recursive Trade-Offs Between Finite-Turn Pushdown Automata.;Andreas Malcher;[];215-226;2005;DCFS
15530;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;On Two-Way Communication in Cellular Automata With a Fixed Number of Cells.;Andreas Malcher;[];162-173;2003;DCFS
15534;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;On One-Way Cellular Automata with a Fixed Number of Cells.;Andreas Malcher;[];160-173;2002;DCFS
15535;85;Andreas Malcher;https://dblp.uni-trier.de/pid/58/2201.html;Descriptional Complexity of Cellular Automata and Decidability Questions.;Andreas Malcher;[];123-131;2001;DCFS
15545;132;Martin Vu;https://dblp.uni-trier.de/pid/244/2650.html;Insertion-Deletion with Substitutions II.;Martin Vu, Henning Fernau;['https://dblp.uni-trier.de/pid/f/HenningFernau.html'];231-243;2020;DCFS
15546;132;Martin Vu;https://dblp.uni-trier.de/pid/244/2650.html;Regulated Tree Automata.;Henning Fernau, Martin Vu;['https://dblp.uni-trier.de/pid/f/HenningFernau.html'];124-136;2019;DCFS
15596;309;Djelloul Ziadi;https://dblp.uni-trier.de/pid/83/2086.html;Follow Automaton versus Equation Automaton.;Jean-Marc Champarnaud, Faissal Ouardi, Djelloul Ziadi;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/48/3952.html'];145-153;2004;DCFS
15600;309;Djelloul Ziadi;https://dblp.uni-trier.de/pid/83/2086.html;NFAs bitstream-based random generation.;Jean-Marc Champarnaud, Georges Hansel, Thomas Paranthoën, Djelloul Ziadi;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/h/GeorgesHansel.html', 'https://dblp.uni-trier.de/pid/09/734.html'];81-94;2002;DCFS
15734;165;Shankara Narayanan Krishna;https://dblp.uni-trier.de/pid/k/SNKrishna.html;A S2P ÈP2P\Sigma_2^P \cup \Pi_2^P Lower Bound Using Mobile Membranes.;Shankara Narayanan Krishna, Gabriel Ciobanu;['https://dblp.uni-trier.de/pid/c/GCiobanu.html'];275-288;2011;DCFS
15809;173;Dana Pardubská;https://dblp.uni-trier.de/pid/21/4074.html;Wireless Parallel Computing and its Links to Descriptive Complexity.;Jirí Wiedermann, Dana Pardubská;['https://dblp.uni-trier.de/pid/w/JiriWiedermann.html'];41-56;2007;DCFS
15837;348;Joey Eremondi;https://dblp.uni-trier.de/pid/136/0877.html;On the Complexity and Decidability of Some Problems Involving Shuffle.;Joey Eremondi, Oscar H. Ibarra, Ian McQuillan;['https://dblp.uni-trier.de/pid/i/OscarHIbarra.html', 'https://dblp.uni-trier.de/pid/85/1477.html'];105-116;2015;DCFS
15919;93;Frantisek Mráz;https://dblp.uni-trier.de/pid/38/5599.html;Restarting Automata and Variants of j-Monotonicity.;Martin Plátek, Friedrich Otto, Frantisek Mráz;['https://dblp.uni-trier.de/pid/16/613.html', 'https://dblp.uni-trier.de/pid/03/67.html'];303-312;2003;DCFS
15922;93;Frantisek Mráz;https://dblp.uni-trier.de/pid/38/5599.html;Degrees of (Non)Monotonicity of RRW-Automata.;Martin Plátek, Frantisek Mráz;['https://dblp.uni-trier.de/pid/16/613.html'];159-165;2001;DCFS
15940;431;Viktor Olejar;https://dblp.uni-trier.de/pid/292/7939.html;Operations on Subregular Languages and Nondeterministic State Complexity.;Michal Hospodár, Peter Mlynárcik, Viktor Olejar;['https://dblp.uni-trier.de/pid/182/6122.html', 'https://dblp.uni-trier.de/pid/146/0422.html'];112-126;2022;DCFS
15945;124;Stanislav Krymski;https://dblp.uni-trier.de/pid/278/3602.html;Longer Shortest Strings in Two-Way Finite Automata.;Stanislav Krymski, Alexander Okhotin;['https://dblp.uni-trier.de/pid/o/AOkhotin.html'];104-116;2020;DCFS
15956;153;David A. Wilson;https://dblp.uni-trier.de/pid/22/5583.html;Remarks on Separating Words.;Erik D. Demaine, Sarah Eisenstat, Jeffrey O. Shallit, David A. Wilson;['https://dblp.uni-trier.de/pid/d/ErikDDemaine.html', 'https://dblp.uni-trier.de/pid/22/9365.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html'];147-157;2011;DCFS
15993;295;Pedro V. Silva;https://dblp.uni-trier.de/pid/95/5592.html;Groups and Automata: A Perfect Match.;Pedro V. Silva;[];50-63;2012;DCFS
16028;104;Bo Liu;https://dblp.uni-trier.de/pid/58/2670-92.html;On the State Complexity of the Shuffle of Regular Languages.;Janusz A. Brzozowski, Galina Jirásková, Bo Liu, Aayush Rajasekaran, Marek Szykula;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html', 'https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/173/4986.html', 'https://dblp.uni-trier.de/pid/97/10625.html'];73-86;2016;DCFS
16037;411;Miguel Ferreira;https://dblp.uni-trier.de/pid/19/7.html;Forward Injective Finite Automata: Exact and Random Generation of Nonisomorphic NFAs.;Miguel Ferreira, Nelma Moreira, Rogério Reis;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];88-100;2018;DCFS
16078;368;Angelo Borsotti;https://dblp.uni-trier.de/pid/64/7671.html;Complexity of Extended vs. Classic LR Parsers.;Angelo Borsotti, Luca Breveglieri, Stefano Crespi-Reghizzi, Angelo Morzenti;['https://dblp.uni-trier.de/pid/06/4342.html', 'https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html', 'https://dblp.uni-trier.de/pid/m/AMorzenti.html'];77-89;2014;DCFS
